col_0,col_1
-14556.0,-9817.0
15328.0,6554.0
34252.0,37046.0
-38730.0,11215.0
37300.0,11518.0
-35390.0,-16677.0
-23537.0,21397.0
-33394.0,-38608.0
-40371.0,-29200.0
-35909.0,-35338.0
36344.0,14518.0
14826.0,8499.0
-37647.0,24141.0
-34182.0,8525.0
29682.0,36646.0
-32986.0,-14768.0
-38274.0,17068.0
-36425.0,35945.0
-12035.0,-9516.0
-7541.0,-35287.0
32764.0,12831.0
-116.0,-35210.0
2274.0,36533.0
-8087.0,32850.0
-35019.0,41329.0
-35184.0,-38497.0
-34562.0,50419.0
-29595.0,-15788.0
33801.0,19356.0
-7853.0,30692.0
34704.0,17656.0
-13344.0,-13644.0
7876.0,17102.0
-12681.0,35930.0
12007.0,37115.0
16679.0,33450.0
8219.0,-35070.0
-12447.0,14324.0
-19671.0,-11842.0
-33882.0,9525.0
-13020.0,9603.0
-10794.0,-10626.0
16852.0,11604.0
-16827.0,18610.0
-11784.0,-6163.0
-20289.0,31303.0
33918.0,34922.0
-36304.0,12807.0
-10332.0,-6412.0
8942.0,35441.0
11010.0,-15557.0
8606.0,-36708.0
14079.0,-35821.0
-10938.0,-12675.0
-34206.0,-35154.0
-34195.0,37284.0
17197.0,-14911.0
13016.0,-14607.0
-10441.0,-36977.0
-9697.0,-15934.0
36260.0,-31688.0
-34265.0,-35703.0
-33075.0,16727.0
-8735.0,-36530.0
-35118.0,15006.0
-8405.0,-36354.0
-37223.0,35523.0
32868.0,-14157.0
-36136.0,11951.0
12573.0,9213.0
37444.0,-34740.0
9374.0,10722.0
15771.0,-35765.0
12075.0,35432.0
11516.0,17592.0
13413.0,7772.0
11574.0,-35766.0
-11233.0,35002.0
36839.0,15014.0
36788.0,10644.0
36290.0,14876.0
36104.0,-25029.0
35350.0,-7891.0
-13313.0,-10559.0
-10999.0,36320.0
8615.0,36706.0
-35728.0,-13233.0
11710.0,-36643.0
-16131.0,-30470.0
-9115.0,12420.0
10717.0,10972.0
-35501.0,-8242.0
14202.0,10848.0
-12154.0,-6944.0
-32572.0,40400.0
16850.0,-35692.0
-36283.0,-10275.0
-40398.0,9385.0
-35547.0,11046.0
-37202.0,12398.0
-38247.0,15383.0
-34800.0,11132.0
34057.0,-35407.0
-14462.0,12702.0
-34595.0,-15278.0
-34298.0,35756.0
12051.0,36242.0
-12859.0,35924.0
-15159.0,9723.0
-12289.0,-7796.0
9917.0,-15502.0
15071.0,-35637.0
15299.0,34519.0
-36549.0,-34041.0
-10078.0,-10797.0
-12200.0,-10149.0
-14871.0,-12534.0
-12449.0,-8344.0
-13105.0,-36952.0
35416.0,-10332.0
36459.0,36813.0
-12709.0,37848.0
35109.0,34886.0
17099.0,11695.0
36992.0,-35141.0
-26296.0,-33326.0
35941.0,-8625.0
34727.0,-11582.0
37805.0,-36511.0
8040.0,-35076.0
-33593.0,12516.0
34299.0,-10595.0
11905.0,-11368.0
6959.0,13293.0
-34332.0,-17195.0
8141.0,35316.0
17992.0,33652.0
35183.0,35421.0
-12713.0,-11308.0
36530.0,-9689.0
35918.0,-11528.0
-19029.0,-33501.0
-35008.0,37380.0
9927.0,6985.0
-8433.0,-34304.0
-13753.0,35303.0
35458.0,-6814.0
16267.0,-34423.0
-14784.0,-34860.0
-8492.0,-35409.0
37903.0,-12728.0
-19283.0,33093.0
8650.0,-1131.0
-34795.0,-15576.0
37756.0,-34062.0
-36722.0,12440.0
-12588.0,-35548.0
7898.0,34753.0
-35735.0,17868.0
-13326.0,11905.0
36598.0,-36163.0
-10640.0,-11389.0
13290.0,12983.0
-11742.0,34523.0
-15583.0,-35908.0
-9218.0,-11031.0
15964.0,10523.0
